PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,abf,num,lr
8318_04,Mars,TRUE,55 Cancri e,0,FALSE,0,0,0,0,0,TRUE,F,1,P
8319_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,0,729,,75,FALSE,F,2,P
8320_01,Earth,TRUE,PSO J318.5-22,19,FALSE,0,0,0,0,0,TRUE,G,2,P
8321_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,0,0,0,0,693,FALSE,F,3,P
8322_01,Europa,FALSE,PSO J318.5-22,45,TRUE,,49,0,4864,3902,FALSE,,,
8322_02,,TRUE,55 Cancri e,52,FALSE,0,0,0,0,0,TRUE,C,2,S
8323_01,Earth,FALSE,PSO J318.5-22,55,FALSE,0,465,277,48,0,TRUE,E,6,S
8324_01,Earth,TRUE,PSO J318.5-22,24,FALSE,0,0,0,0,0,FALSE,G,3,P
8326_01,Earth,FALSE,TRAPPIST-1e,31,FALSE,773,0,0,,1,FALSE,G,4,P
8328_01,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,FALSE,G,6,P
8329_01,Earth,TRUE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,FALSE,G,7,P
8330_01,Earth,FALSE,TRAPPIST-1e,39,FALSE,799,0,0,4,0,FALSE,F,0,S
8332_01,Earth,TRUE,PSO J318.5-22,19,FALSE,0,0,0,0,0,TRUE,G,8,P
8333_01,Europa,FALSE,55 Cancri e,33,FALSE,988,0,0,2274,3098,FALSE,C,3,S
8334_01,Earth,TRUE,PSO J318.5-22,14,FALSE,0,0,0,0,0,TRUE,G,9,P
8335_01,Mars,FALSE,TRAPPIST-1e,30,FALSE,697,0,602,0,0,FALSE,E,1,P
8336_01,Mars,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,TRUE,E,7,S
8338_01,Mars,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,TRUE,F,6,P
8338_02,Mars,FALSE,TRAPPIST-1e,45,FALSE,506,0,2,829,0,FALSE,F,6,P
8338_03,Mars,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,,0,TRUE,F,6,P
8339_01,Europa,FALSE,TRAPPIST-1e,39,FALSE,0,261,,1831,1797,FALSE,D,6,S
8339_02,Europa,,TRAPPIST-1e,22,FALSE,0,3716,0,1098,2065,FALSE,D,6,S
8341_01,Earth,FALSE,TRAPPIST-1e,37,FALSE,477,0,167,0,46,FALSE,F,1,S
8342_01,Europa,FALSE,TRAPPIST-1e,48,FALSE,0,,0,408,293,TRUE,E,8,S
8342_02,Europa,TRUE,TRAPPIST-1e,33,FALSE,0,0,0,0,0,TRUE,E,8,S
8342_03,Europa,FALSE,55 Cancri e,37,FALSE,0,2215,2,1294,274,FALSE,E,8,S
8343_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,1403,169,1081,0,0,FALSE,F,7,P
8344_01,Mars,TRUE,TRAPPIST-1e,29,FALSE,0,0,,0,0,TRUE,D,7,S
8344_02,Mars,FALSE,TRAPPIST-1e,38,FALSE,30,434,117,372,0,TRUE,D,7,S
8344_03,Mars,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,TRUE,D,7,S
8345_01,Earth,FALSE,PSO J318.5-22,18,FALSE,0,0,1792,16,248,FALSE,F,2,S
8346_01,Earth,FALSE,TRAPPIST-1e,,FALSE,41,23,63,0,647,FALSE,F,8,P
8348_01,Mars,TRUE,TRAPPIST-1e,47,FALSE,0,,0,0,0,TRUE,E,2,P
8354_01,Europa,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,TRUE,B,3,S
8354_02,Europa,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,TRUE,B,3,S
8356_01,Earth,TRUE,PSO J318.5-22,19,FALSE,0,0,0,0,0,FALSE,G,1,P
8360_01,Europa,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,0,0,TRUE,B,6,S
8360_02,Europa,TRUE,TRAPPIST-1e,31,FALSE,0,,0,0,0,TRUE,B,6,S
8362_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,49,680,0,0,46,TRUE,F,0,P
8363_01,Europa,FALSE,55 Cancri e,25,FALSE,0,1673,0,642,612,FALSE,A,1,S
8363_02,Europa,FALSE,TRAPPIST-1e,26,FALSE,0,690,1,1030,2273,FALSE,A,1,S
8365_01,Earth,TRUE,55 Cancri e,25,FALSE,0,0,0,0,0,TRUE,G,3,P
8366_01,Earth,FALSE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,FALSE,G,4,P
8366_02,Earth,FALSE,TRAPPIST-1e,7,FALSE,0,0,0,0,0,FALSE,,,
8366_03,Earth,TRUE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,TRUE,G,4,P
8366_04,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,0,0,,616,FALSE,G,4,P
8366_05,Earth,,TRAPPIST-1e,1,FALSE,0,0,0,0,0,FALSE,G,4,P
8368_01,Earth,TRUE,TRAPPIST-1e,4,FALSE,0,0,0,0,0,TRUE,G,5,P
8368_02,Earth,FALSE,55 Cancri e,49,FALSE,336,64,377,0,0,TRUE,F,1,P
8369_01,Mars,TRUE,TRAPPIST-1e,61,FALSE,0,0,0,0,0,TRUE,F,4,S
8369_02,Mars,FALSE,TRAPPIST-1e,57,TRUE,435,22,1435,4,0,TRUE,E,9,S
8371_01,Earth,FALSE,55 Cancri e,52,FALSE,0,0,638,115,0,TRUE,F,5,S
8373_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,1,2,243,0,484,FALSE,F,6,S
8374_01,Europa,TRUE,55 Cancri e,37,FALSE,0,0,0,0,0,TRUE,,,
8375_01,Earth,FALSE,PSO J318.5-22,15,FALSE,64,0,0,0,640,TRUE,,,
8376_01,Mars,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,TRUE,F,7,S
8377_01,Mars,FALSE,TRAPPIST-1e,40,FALSE,963,14,320,1,0,FALSE,E,7,P
8378_01,Earth,FALSE,TRAPPIST-1e,13,FALSE,0,0,505,2810,9,FALSE,F,8,S
8379_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,462,0,0,0,240,FALSE,F,9,S
8380_01,Earth,TRUE,PSO J318.5-22,25,FALSE,0,0,0,0,0,TRUE,G,7,P
8381_01,Earth,FALSE,TRAPPIST-1e,25,FALSE,0,0,0,788,3,FALSE,E,0,S
8382_01,Europa,FALSE,TRAPPIST-1e,43,FALSE,0,7269,0,2750,2367,FALSE,C,7,P
8383_01,Earth,TRUE,TRAPPIST-1e,46,FALSE,0,0,0,0,0,FALSE,G,8,P
8383_02,Earth,TRUE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,FALSE,G,8,P
8383_03,Earth,FALSE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,TRUE,G,8,P
8383_04,Earth,TRUE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,TRUE,G,8,P
8383_05,Earth,FALSE,TRAPPIST-1e,8,,0,0,0,0,0,FALSE,G,8,P
8383_06,Earth,FALSE,TRAPPIST-1e,57,FALSE,0,839,1,0,2,TRUE,G,8,P
8383_07,Earth,FALSE,TRAPPIST-1e,11,FALSE,0,0,0,0,0,FALSE,G,8,P
8384_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,0,0,1535,0,FALSE,F,2,P
8386_01,Earth,FALSE,55 Cancri e,27,FALSE,0,1283,0,2256,0,FALSE,G,9,P
8388_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,781,0,33,,0,TRUE,F,4,P
8390_01,Earth,TRUE,PSO J318.5-22,14,FALSE,0,0,0,0,0,TRUE,G,0,P
8392_01,Earth,FALSE,PSO J318.5-22,24,FALSE,86,669,1,0,0,FALSE,F,0,S
8393_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,163,146,54,245,95,FALSE,F,5,P
8394_01,Europa,FALSE,55 Cancri e,33,TRUE,9,1365,0,5577,1483,FALSE,B,6,P
8395_01,Europa,FALSE,TRAPPIST-1e,32,FALSE,0,13,0,2148,319,FALSE,D,0,P
8397_01,Earth,FALSE,PSO J318.5-22,22,FALSE,2,104,404,0,0,TRUE,G,1,P
8398_01,Europa,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,TRUE,B,9,S
8398_02,Europa,TRUE,,41,FALSE,0,0,0,0,0,TRUE,B,9,S
8401_01,Europa,TRUE,55 Cancri e,31,FALSE,0,0,0,0,0,TRUE,C,5,S
8403_01,Europa,TRUE,55 Cancri e,35,FALSE,0,0,0,0,0,TRUE,C,6,S
8404_01,Earth,TRUE,TRAPPIST-1e,48,FALSE,0,0,0,,0,TRUE,G,6,S
8404_02,Earth,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,TRUE,G,6,S
8405_01,Earth,FALSE,TRAPPIST-1e,37,FALSE,0,0,1025,0,0,TRUE,G,2,P
8406_01,Mars,FALSE,TRAPPIST-1e,21,FALSE,1214,179,566,,619,FALSE,D,0,S
8407_01,Earth,FALSE,TRAPPIST-1e,34,FALSE,44,1290,51,0,9,FALSE,F,3,S
8409_01,Earth,TRUE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,FALSE,G,3,P
8410_01,Earth,FALSE,TRAPPIST-1e,52,FALSE,289,302,0,112,0,FALSE,F,5,S
8411_01,Earth,FALSE,TRAPPIST-1e,15,FALSE,0,3137,0,0,0,TRUE,F,6,P
8414_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,171,591,22,0,FALSE,G,4,P
8416_01,Earth,FALSE,TRAPPIST-1e,45,FALSE,0,0,635,2,0,TRUE,E,3,S
8418_01,Europa,TRUE,55 Cancri e,13,FALSE,0,0,0,0,0,TRUE,B,0,S
8418_02,Europa,FALSE,TRAPPIST-1e,18,FALSE,0,0,0,206,2684,FALSE,B,0,S
8419_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,168,481,0,0,TRUE,F,8,S
8419_02,Earth,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,TRUE,G,9,S
8420_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,4210,4,0,58,0,FALSE,E,4,S
8421_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,1,30,739,0,33,TRUE,F,9,S
8423_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,0,6,0,733,FALSE,F,0,S
8427_01,Earth,TRUE,PSO J318.5-22,17,FALSE,0,0,0,0,0,FALSE,G,6,P
8429_01,Earth,TRUE,55 Cancri e,23,FALSE,0,0,0,0,0,TRUE,G,1,S
8430_01,Earth,FALSE,TRAPPIST-1e,29,FALSE,324,0,546,0,0,FALSE,F,1,S
8431_01,Europa,TRUE,55 Cancri e,24,FALSE,0,0,0,0,0,TRUE,B,7,P
8431_02,Europa,,55 Cancri e,26,FALSE,1,4680,25,564,13,FALSE,B,7,P
8432_01,Earth,TRUE,TRAPPIST-1e,36,FALSE,0,0,0,0,0,FALSE,G,7,P
8433_01,Earth,FALSE,TRAPPIST-1e,25,FALSE,341,608,2,2,16,TRUE,F,9,P
8437_01,Earth,FALSE,PSO J318.5-22,36,FALSE,52,0,132,334,176,FALSE,,,
8438_01,Mars,FALSE,TRAPPIST-1e,32,FALSE,725,0,1641,0,0,FALSE,F,4,S
8441_01,Earth,TRUE,55 Cancri e,16,FALSE,0,0,0,0,0,TRUE,G,2,S
8442_01,Mars,FALSE,TRAPPIST-1e,32,FALSE,857,158,0,33,0,FALSE,E,0,P
8444_01,Earth,FALSE,TRAPPIST-1e,48,FALSE,0,1570,1,0,2,FALSE,F,3,P
8447_01,Earth,FALSE,TRAPPIST-1e,25,FALSE,1,0,1,14,1491,FALSE,F,4,P
8448_01,Europa,TRUE,55 Cancri e,46,FALSE,0,0,0,0,,TRUE,B,8,P
8449_01,Europa,FALSE,55 Cancri e,32,FALSE,0,2154,0,9655,859,FALSE,C,7,S
8449_02,Europa,FALSE,TRAPPIST-1e,50,FALSE,0,3070,0,44,562,TRUE,C,7,S
8451_01,Mars,FALSE,55 Cancri e,31,FALSE,1997,0,0,0,0,FALSE,F,5,S
8451_02,Mars,TRUE,TRAPPIST-1e,27,FALSE,0,0,0,0,0,TRUE,F,5,S
8452_01,Europa,FALSE,55 Cancri e,52,TRUE,0,831,1536,0,7953,FALSE,C,9,P
8452_02,Europa,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,TRUE,C,9,P
8452_03,Europa,TRUE,55 Cancri e,40,FALSE,0,0,0,0,0,TRUE,C,9,P
8452_04,Europa,FALSE,TRAPPIST-1e,36,FALSE,0,1055,18,1669,49,TRUE,C,9,P
8454_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,112,0,265,396,0,FALSE,G,4,S
8456_01,Europa,TRUE,55 Cancri e,33,FALSE,0,0,0,0,0,TRUE,C,0,P
8457_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,29,0,,332,270,FALSE,F,7,S
8458_01,Europa,FALSE,55 Cancri e,57,FALSE,0,4301,31,665,6329,FALSE,C,9,S
8458_02,Europa,TRUE,55 Cancri e,24,FALSE,0,0,0,0,0,TRUE,C,9,S
8458_03,Europa,TRUE,55 Cancri e,19,FALSE,0,0,0,0,0,TRUE,C,9,S
8458_04,Europa,TRUE,TRAPPIST-1e,54,FALSE,0,0,0,0,0,TRUE,C,9,S
8458_05,Europa,FALSE,TRAPPIST-1e,28,FALSE,1004,2423,0,0,17,TRUE,C,9,S
8458_06,Europa,FALSE,TRAPPIST-1e,26,TRUE,1,5610,0,5,119,TRUE,C,9,S
8459_01,Earth,TRUE,PSO J318.5-22,43,FALSE,0,0,0,0,0,FALSE,G,5,S
8460_01,Earth,FALSE,TRAPPIST-1e,39,FALSE,0,21,63,677,0,FALSE,F,8,S
8462_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,32,640,0,0,0,TRUE,F,9,S
8463_01,Earth,FALSE,55 Cancri e,24,FALSE,0,0,608,37,0,FALSE,F,0,S
8465_01,Mars,FALSE,TRAPPIST-1e,35,FALSE,0,0,0,0,0,FALSE,E,2,P
8465_02,Mars,TRUE,TRAPPIST-1e,61,FALSE,0,0,0,0,0,TRUE,F,6,P
8466_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,5,0,687,10,FALSE,F,7,P
8467_01,Earth,TRUE,55 Cancri e,14,FALSE,0,0,0,0,0,TRUE,G,9,P
8468_01,Mars,FALSE,55 Cancri e,38,FALSE,1161,0,19,0,0,FALSE,D,3,P
8469_01,Earth,TRUE,55 Cancri e,23,FALSE,0,0,0,0,0,TRUE,G,6,S
8470_01,Europa,,55 Cancri e,31,TRUE,8243,280,0,3220,2285,FALSE,C,1,P
8471_01,Europa,FALSE,55 Cancri e,66,TRUE,0,1828,1,1873,45,FALSE,E,6,S
8472_01,Earth,TRUE,TRAPPIST-1e,56,FALSE,0,0,0,0,0,FALSE,G,0,P
8474_01,Earth,,55 Cancri e,21,FALSE,39,53,94,33,518,FALSE,F,2,S
8475_01,Europa,FALSE,55 Cancri e,49,FALSE,0,2808,1083,110,1132,FALSE,B,1,S
8475_02,Europa,FALSE,55 Cancri e,21,FALSE,2,4887,64,4952,1734,FALSE,B,1,S
8476_01,Mars,FALSE,TRAPPIST-1e,27,FALSE,244,0,492,297,23,TRUE,D,2,S
8477_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,0,1,51,1711,219,FALSE,F,3,S
8479_01,Earth,FALSE,TRAPPIST-1e,27,,0,0,0,716,0,FALSE,F,8,P
8480_01,Earth,FALSE,TRAPPIST-1e,49,FALSE,188,0,143,1443,555,FALSE,G,2,P
8480_02,Earth,FALSE,TRAPPIST-1e,38,FALSE,0,847,3,34,0,FALSE,G,2,P
8481_01,Europa,TRUE,TRAPPIST-1e,60,FALSE,0,0,0,0,0,TRUE,B,2,S
8482_01,Earth,TRUE,55 Cancri e,47,FALSE,0,0,0,0,0,FALSE,G,8,S
8483_01,Europa,TRUE,TRAPPIST-1e,29,TRUE,0,0,0,0,0,TRUE,D,3,S
8486_01,Earth,TRUE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,TRUE,G,0,S
8487_01,Europa,,55 Cancri e,32,TRUE,65,,0,88,9811,FALSE,C,2,P
8489_01,Earth,TRUE,PSO J318.5-22,22,FALSE,,0,0,0,0,TRUE,G,3,P
8491_01,Mars,FALSE,55 Cancri e,35,FALSE,319,0,6331,8,0,TRUE,F,5,S
8492_01,Earth,FALSE,TRAPPIST-1e,28,FALSE,0,62,3,667,0,TRUE,F,0,P
8493_01,Earth,TRUE,PSO J318.5-22,22,FALSE,0,0,0,0,0,FALSE,G,4,P
8494_01,Mars,FALSE,TRAPPIST-1e,42,FALSE,770,0,1301,,0,TRUE,E,3,P
8495_01,Europa,FALSE,55 Cancri e,37,FALSE,18,4754,1,1254,2,TRUE,C,3,P
8500_01,Mars,FALSE,TRAPPIST-1e,31,FALSE,49,322,977,0,0,TRUE,F,3,P
8502_01,Mars,FALSE,TRAPPIST-1e,33,TRUE,1264,1787,36,473,337,FALSE,D,4,S
8503_01,Europa,FALSE,TRAPPIST-1e,48,FALSE,3784,917,146,1770,880,FALSE,B,9,P
8503_02,Europa,FALSE,TRAPPIST-1e,31,FALSE,0,529,0,,3884,FALSE,B,9,P
8503_03,Europa,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,TRUE,B,9,P
8504_01,Earth,FALSE,TRAPPIST-1e,44,FALSE,0,0,2036,2,1,TRUE,F,4,P
8504_02,Earth,TRUE,55 Cancri e,22,FALSE,0,0,0,0,0,TRUE,G,5,P
8506_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,490,0,54,195,0,FALSE,F,6,P
8508_01,Mars,TRUE,TRAPPIST-1e,48,FALSE,0,0,0,0,0,TRUE,F,7,P
8508_02,Mars,TRUE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,TRUE,F,7,P
8508_03,Mars,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,TRUE,F,7,P
8509_01,Earth,FALSE,TRAPPIST-1e,43,FALSE,21,0,863,0,0,FALSE,G,4,S
8511_01,Earth,FALSE,PSO J318.5-22,51,FALSE,590,28,73,0,82,FALSE,G,5,S
8512_01,Earth,FALSE,55 Cancri e,48,FALSE,0,717,0,0,10,TRUE,F,7,S
8514_01,Mars,,TRAPPIST-1e,51,FALSE,870,28,278,154,1288,FALSE,F,8,P
8516_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,,0,0,327,0,TRUE,F,0,P
8521_01,Europa,FALSE,TRAPPIST-1e,41,FALSE,0,0,0,0,0,FALSE,A,2,S
8522_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,3,,10,4,855,TRUE,F,1,P
8523_01,Europa,FALSE,55 Cancri e,56,FALSE,53,3033,0,140,6102,FALSE,C,0,S
8524_01,Europa,TRUE,55 Cancri e,26,FALSE,0,0,0,0,0,TRUE,B,3,S
8528_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,11,0,0,839,0,FALSE,G,9,S
8530_01,Mars,FALSE,TRAPPIST-1e,,FALSE,2502,0,44,23,29,FALSE,F,0,S
8535_01,Earth,FALSE,55 Cancri e,23,FALSE,348,210,0,0,1,FALSE,F,2,S
8536_01,Europa,FALSE,55 Cancri e,28,FALSE,0,101,0,0,12143,FALSE,E,9,S
8537_01,Mars,TRUE,TRAPPIST-1e,40,FALSE,0,0,0,0,0,TRUE,F,3,S
8537_02,Mars,FALSE,TRAPPIST-1e,39,FALSE,5327,0,290,0,0,FALSE,F,3,S
8537_03,Mars,TRUE,TRAPPIST-1e,16,,0,0,0,0,0,TRUE,F,3,S
8539_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,59,29,27,,0,FALSE,G,2,S
8540_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,686,0,13,0,0,FALSE,F,5,S
8541_01,Mars,FALSE,TRAPPIST-1e,45,TRUE,1093,950,341,0,0,FALSE,D,6,P
8541_02,Mars,FALSE,55 Cancri e,33,FALSE,1914,5,0,0,228,TRUE,D,6,P
8542_01,Mars,TRUE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,FALSE,E,4,P
8544_01,Earth,FALSE,TRAPPIST-1e,15,FALSE,114,161,22,419,0,FALSE,F,7,S
8545_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,0,7,717,0,FALSE,F,3,P
8548_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,129,106,280,183,18,FALSE,F,5,P
8549_01,Mars,TRUE,TRAPPIST-1e,37,FALSE,0,0,0,0,0,TRUE,F,8,S
8551_01,Europa,FALSE,TRAPPIST-1e,53,FALSE,0,847,,630,2060,FALSE,D,7,S
8552_01,Mars,FALSE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,FALSE,E,5,P
8552_02,Mars,FALSE,TRAPPIST-1e,17,FALSE,387,0,28,2183,0,FALSE,F,6,P
8554_01,Earth,FALSE,PSO J318.5-22,58,FALSE,487,0,195,0,7,TRUE,E,7,P
8556_01,Europa,FALSE,TRAPPIST-1e,18,FALSE,0,1878,0,18572,10028,FALSE,B,0,P
8556_02,Europa,FALSE,55 Cancri e,25,TRUE,0,3978,0,266,597,TRUE,B,0,P
8557_01,Europa,TRUE,TRAPPIST-1e,39,FALSE,0,0,0,0,0,TRUE,B,4,S
8557_02,Europa,TRUE,55 Cancri e,40,FALSE,0,0,0,0,0,TRUE,B,4,S
8559_01,Mars,FALSE,TRAPPIST-1e,27,TRUE,3,952,208,951,0,FALSE,E,8,P
8559_02,Mars,FALSE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,TRUE,F,8,P
8559_03,Mars,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,TRUE,F,8,P
8560_01,Earth,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,TRUE,G,1,P
8561_01,Earth,TRUE,PSO J318.5-22,29,FALSE,0,0,,0,0,FALSE,G,5,S
8566_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,3,214,0,0,591,FALSE,G,2,P
8569_01,Europa,FALSE,TRAPPIST-1e,34,FALSE,0,3636,0,70,27,TRUE,A,8,P
8570_01,Earth,TRUE,PSO J318.5-22,19,FALSE,0,0,0,0,0,FALSE,G,7,S
8571_01,Mars,FALSE,TRAPPIST-1e,26,FALSE,5757,0,206,0,0,FALSE,F,1,S
8572_01,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,739,0,140,6901,FALSE,A,9,P
8573_01,Earth,FALSE,TRAPPIST-1e,34,,10,4,1,0,791,TRUE,F,2,S
8573_02,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,TRUE,G,8,S
8574_01,Mars,TRUE,TRAPPIST-1e,40,FALSE,0,0,0,0,0,TRUE,F,3,S
8574_02,Mars,,,53,FALSE,1042,0,2,1,11,FALSE,D,8,S
8574_03,Mars,TRUE,TRAPPIST-1e,8,FALSE,0,0,0,0,0,TRUE,F,3,S
8574_04,Mars,FALSE,TRAPPIST-1e,54,FALSE,1763,0,11,0,0,FALSE,F,3,S
8574_05,Mars,TRUE,55 Cancri e,29,,0,0,0,0,0,TRUE,F,3,S
8577_01,Mars,TRUE,TRAPPIST-1e,56,FALSE,0,0,0,0,0,TRUE,F,4,S
8580_01,Earth,FALSE,PSO J318.5-22,21,FALSE,4,3,149,17,442,FALSE,G,9,S
8581_01,Europa,TRUE,TRAPPIST-1e,25,TRUE,0,0,0,0,0,TRUE,C,3,S
8581_02,Europa,TRUE,TRAPPIST-1e,33,FALSE,0,0,0,0,0,TRUE,C,3,S
8584_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,4,0,72,21,600,FALSE,F,5,S
8585_01,Mars,FALSE,TRAPPIST-1e,50,FALSE,748,164,269,0,0,FALSE,D,9,S
8586_01,Mars,FALSE,55 Cancri e,24,FALSE,0,0,396,256,1482,FALSE,E,0,P
8587_01,,FALSE,TRAPPIST-1e,25,FALSE,637,0,89,312,2,FALSE,F,3,P
8588_01,Mars,TRUE,TRAPPIST-1e,59,FALSE,0,0,0,0,0,TRUE,E,2,S
8589_01,Europa,FALSE,55 Cancri e,26,FALSE,6,728,0,1273,1116,FALSE,D,7,P
8592_01,Europa,FALSE,TRAPPIST-1e,19,FALSE,0,1406,0,4199,2123,FALSE,D,8,P
8594_01,Earth,FALSE,TRAPPIST-1e,37,FALSE,210,3,601,1,68,FALSE,G,1,S
8595_01,Mars,TRUE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,TRUE,E,1,P
8596_01,Europa,TRUE,TRAPPIST-1e,44,FALSE,0,0,0,0,0,TRUE,C,4,P
8596_02,Europa,TRUE,55 Cancri e,25,FALSE,0,0,0,0,0,TRUE,C,4,P
8597_01,Earth,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,TRUE,G,2,S
8598_01,Earth,FALSE,55 Cancri e,6,,0,0,0,0,0,TRUE,G,4,P
8598_02,Earth,TRUE,PSO J318.5-22,39,FALSE,0,0,0,0,0,TRUE,G,4,P
8598_03,Earth,FALSE,55 Cancri e,26,FALSE,12,71,0,103,624,FALSE,,,
8599_01,Earth,FALSE,55 Cancri e,14,FALSE,547,145,5,0,9,FALSE,G,3,S
8602_01,Earth,TRUE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,FALSE,G,6,P
8602_02,Earth,FALSE,PSO J318.5-22,21,,10,1028,3,2519,0,FALSE,G,6,P
8602_03,Earth,TRUE,,24,,0,0,0,0,0,FALSE,G,6,P
8603_01,Earth,TRUE,PSO J318.5-22,18,FALSE,0,0,0,0,0,FALSE,,,
8604_01,Mars,FALSE,,37,FALSE,50,0,343,2205,0,FALSE,F,5,P
8604_02,Mars,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,TRUE,F,5,P
8605_01,Europa,FALSE,TRAPPIST-1e,67,FALSE,0,82,0,2279,293,FALSE,C,4,S
8605_02,Europa,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,TRUE,,,
8605_03,Europa,TRUE,55 Cancri e,13,,0,0,0,0,0,TRUE,C,4,S
8605_04,Europa,FALSE,TRAPPIST-1e,26,FALSE,0,226,0,436,4051,FALSE,C,4,S
8605_05,Europa,TRUE,55 Cancri e,33,FALSE,0,0,0,0,0,TRUE,C,4,S
8606_01,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,FALSE,G,6,S
8606_02,Earth,FALSE,TRAPPIST-1e,24,FALSE,13,221,0,1154,0,FALSE,F,8,S
8606_03,Earth,FALSE,TRAPPIST-1e,26,FALSE,0,0,148,551,89,FALSE,E,3,S
8607_01,Earth,FALSE,PSO J318.5-22,21,FALSE,0,2202,9,71,100,TRUE,G,7,S
8609_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,0,2,994,0,FALSE,E,4,S
8610_01,Earth,TRUE,PSO J318.5-22,15,FALSE,0,0,0,0,0,TRUE,G,8,P
8611_01,Earth,FALSE,55 Cancri e,24,FALSE,2,644,0,0,0,FALSE,F,6,P
8612_01,,FALSE,TRAPPIST-1e,31,FALSE,4,9,870,0,0,FALSE,G,9,P
8613_01,Earth,FALSE,TRAPPIST-1e,10,FALSE,0,0,0,0,0,TRUE,G,8,S
8614_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,4,3,1785,0,0,TRUE,G,0,P
8615_01,Earth,FALSE,55 Cancri e,50,FALSE,0,0,117,712,0,TRUE,E,5,S
8615_02,Earth,TRUE,55 Cancri e,13,FALSE,0,0,0,0,0,TRUE,G,9,S
8616_01,Mars,FALSE,TRAPPIST-1e,43,FALSE,27,0,797,830,161,FALSE,F,7,P
8616_02,Mars,TRUE,55 Cancri e,20,FALSE,0,0,0,0,0,TRUE,F,7,P
